	Endodermis	Trichoblast	Columella	Phloem Pole Pericycle	Metaphloem & Companion Cell	Cortex	Lateral Root Cap	Atrichoblast	Xylem Pole Pericycle	Procambium	Protoxylem	Metaxylem	Protophloem
AT2G15480	0.11543616	0.6659843	1.4325687	0.10914879	0.19187686	0.52124554	1.2821281	0.62869716	0.10638524	0.16969576	0.07306451	0.15067361	0.10577081
AT2G15490	0.009678053	0.012298815	0.125166	0.0	0.011885439	0.023405777	0.09188422	0.04386037	0.004163235	0.008178243	0.0011795134	0.024115877	0.018329613
AT2G15500	0.0025862309	0.009674228	0.020715356	0.0023235457	0.0024998388	0.017720733	0.011284412	0.01285039	0.0032399087	0.0047787605	0.0	0.0	0.0
AT2G15530	0.08336997	0.08887468	0.10491925	0.06752215	0.09041825	0.097072646	0.13815318	0.09490968	0.05125305	0.065484	0.18167298	0.08787527	0.14264497
AT2G15560	0.063418575	0.069160156	0.06146757	0.09678477	0.126732	0.056187633	0.077436686	0.04889061	0.07139763	0.07382782	0.044073418	0.056873307	0.12376842
AT2G15570	0.3923115	0.38355824	0.32292244	0.33179092	0.21611689	0.40473327	0.4501791	0.41447484	0.2817204	0.31901368	0.8424511	0.37335223	0.27226537
AT2G15580	0.036414385	0.010029649	0.011806371	0.1556235	0.018095098	0.20116742	0.009015934	0.031463273	0.14817776	0.04035657	0.008742169	0.022674428	0.019415447
AT2G15620	0.33583212	0.67881924	0.21914814	0.38201457	0.06539047	0.60558385	0.18286458	0.29134458	0.35116595	0.2185604	0.10285535	0.2807147	0.04756749
AT2G15630	0.001056038	0.0	0.00065610715	0.0	0.0	0.0011560585	0.0019272112	0.0009049689	0.0011268039	0.00018796454	0.0	0.0	0.0
AT2G15690	0.012115552	0.013453966	0.013824181	0.005328892	0.035455216	0.013568096	0.04082246	0.01357827	0.026682569	0.019823581	0.0060272086	0.050907094	0.045485903
AT2G15695	0.06309199	0.0875903	0.16838618	0.06696435	0.03457154	0.073488936	0.13933527	0.073462814	0.04962496	0.03818842	0.1339882	0.03867073	0.044144776
AT2G15730	0.010647759	0.0076247035	0.07342038	0.033110246	0.04064884	0.018362988	0.056353185	0.015408056	0.024710873	0.033839084	0.037185926	0.042349447	0.006954399
AT2G15760	0.0103451125	0.008782533	0.0029077698	0.0013878415	0.0009251231	0.025858851	0.003987966	0.03164896	0.0055358564	0.102463074	0.024305623	0.021321546	0.0
AT2G15790	0.09568653	0.025614493	0.015604469	0.16547118	0.025529122	0.02106509	0.051677868	0.033958156	0.30331653	0.07189204	0.01768633	0.016403055	0.024556905
AT2G15820	0.0023820482	0.0017231338	0.008337615	0.009175271	0.0	0.007961332	0.006619253	0.0022912417	0.004429381	0.0070137	0.004207704	0.0011339454	0.0
AT2G15830	0.07216296	0.54243326	0.96313345	0.11081215	0.14918102	0.11026643	0.6463705	0.4585331	0.09921844	0.19267648	0.56662154	0.1510565	0.17392866
AT2G15860	0.12551834	0.16190223	0.13936105	0.112713136	0.08995551	0.10951147	0.21170436	0.14273828	0.11352799	0.10918875	0.6135284	0.0887031	0.14020345
AT2G15880	0.034940805	0.016873222	0.046720352	0.05173198	0.076785415	0.03591846	0.019700754	0.053885084	0.029090375	0.06334245	0.013172655	0.059033316	0.1363912
AT2G15890	0.26286766	0.16037495	0.17283325	0.5812399	0.30612835	0.2804086	0.1506537	0.19945535	0.3531583	0.60301596	0.10333717	0.5574012	0.38240623
AT2G15900	0.01379276	0.022559477	0.005409273	0.012824608	0.013798369	0.028417798	0.009932101	0.029493457	0.013548046	0.022361672	0.004788062	0.0053090197	0.0051808073
AT2G15910	0.23790945	0.19127108	0.49991515	0.17496029	0.17858429	0.13026224	0.40546557	0.16206464	0.22986647	0.19774891	0.17807963	0.26979348	0.22783886
AT2G15960	0.27812254	0.45248199	0.12098908	0.38444197	0.19118756	0.6542963	0.101631135	0.34904242	0.42045307	0.32664517	0.11462932	0.12469142	0.23828942
AT2G15970	2.6625264	2.7222812	0.8790101	2.6243646	2.6985466	3.0454285	1.2326609	2.6598918	2.487628	2.2263596	1.6214099	2.5559042	2.5681026
AT2G15980	0.005066618	0.008824717	0.0015542082	0.015577107	0.004121138	0.01477438	0.0017785392	0.0029100913	0.008946252	0.0012776527	0.0070070648	0.0012021791	0.0
AT2G16005	0.034273908	0.023774974	0.099471964	0.0341582	0.048860688	0.07509693	0.06383601	0.33233115	0.063453585	0.032561745	0.01856222	0.020105168	0.023644535
AT2G16018	0.049068153	0.07378147	0.07698635	0.058090862	0.052938197	0.053955056	0.061191656	0.04722564	0.05659453	0.053805474	0.0636728	0.067268595	0.08207834
AT2G16050	0.0007777681	0.0006812236	0.0	0.0	0.14910443	0.0	0.0020084584	0.0002691637	0.0004041673	0.00015332163	0.18155295	0.0	0.58187646
AT2G16060	0.011926268	0.008269624	0.54197586	0.11233888	0.05375773	0.011501842	0.43398058	0.0025301368	0.061568618	0.08206901	0.12223572	0.0	0.110019185
AT2G16070	0.059964854	0.008787045	0.033729136	0.061737075	0.05056977	0.020464921	0.042632107	0.014437963	0.06273019	0.04561228	0.012119613	0.02458111	0.040199254
AT2G16090	0.0074904542	0.005416417	0.019154642	0.014062332	0.007537468	0.00812562	0.02174148	0.009324862	0.017883116	0.010835748	0.004252199	0.0073435176	0.019976104
AT2G16230	0.0072755264	0.0013904509	0.02324457	0.0	0.0046151024	0.011752993	0.12090941	0.04213645	0.0001787699	0.00020376965	0.0	0.0	0.0
AT2G16245	0.0012505045	0.0028712687	0.0	0.0	0.0	0.006705794	0.0019478793	0.005759015	0.0014328286	0.0030268878	0.0	0.0027502414	0.0
AT2G16250	0.0042785043	0.0033000477	0.004713548	0.0	0.0020650167	0.0046101436	0.0050291466	0.0076432195	0.0014355973	0.002276872	0.0038330564	0.0	0.0
AT2G16270	0.0060404716	0.0	0.0	0.0	0.0012199888	0.0003580358	0.017716305	0.0055547017	0.0037785035	0.00035776393	0.0	0.0	0.0
AT2G16280	0.15019557	0.08276767	0.07878732	0.057831734	0.09014091	0.18239847	0.12469469	0.12642264	0.05800547	0.071238846	0.0844578	0.10194117	0.10327045
AT2G16365	0.18850246	0.31811675	0.32692164	0.06529595	0.104648925	0.3484616	0.2443731	0.21518196	0.14225203	0.14068952	0.103281304	0.19174793	0.11109603
AT2G16370	0.036031015	0.009204388	0.015295534	0.15749243	0.10276805	0.021727018	0.024505	0.020708976	0.15793131	0.085998714	0.012244496	0.05933892	0.06641237
AT2G16380	0.0	0.011340097	0.012992892	0.0	0.0	0.0	0.0060585407	0.019276122	0.00254231	0.0030862445	0.0	0.0	0.0
AT2G16385	0.011776604	0.0013773899	0.0	0.3907286	0.16227867	0.00023260505	0.0013336099	0.002403167	0.090282395	0.013953523	0.0011842094	0.0	0.010135353
AT2G16390	0.0038522352	0.0008202213	0.023255434	0.004654104	0.029670343	0.0073984032	0.01139063	0.005549817	0.006406169	0.009136772	0.0011553317	0.0026405999	0.0
AT2G16400	0.13860033	0.012660545	0.0035828247	0.152722	0.109973215	0.06629245	0.0030281623	0.008581627	0.1290035	0.007460209	0.0042007985	0.0015075133	0.05132505
AT2G16405	0.07116585	0.07222298	0.03811821	0.053060785	0.09802817	0.0631912	0.0662493	0.06282552	0.06266344	0.030409975	0.05962516	0.0640608	0.045596827
AT2G16430	0.023724426	0.07636365	0.06382642	0.012997658	0.3807714	0.12544844	0.02763873	0.14521615	0.004876348	0.0103974175	0.009179445	0.001867955	0.0
AT2G16440	0.026289945	0.0059180176	0.029844528	0.019483853	0.0077753663	0.015837908	0.058608234	0.012586371	0.017801048	0.043018132	0.0014587117	0.015012314	0.0
AT2G16460	0.15378025	0.31217667	0.062808536	0.15362678	0.1911706	0.12200539	0.08190103	0.12664439	0.18440463	0.12932236	0.3208672	0.13454038	0.37860286
AT2G16485	0.07884664	0.07438012	0.2133101	0.06588409	0.09196453	0.0815917	0.16771029	0.092719525	0.07529201	0.062361393	0.038624212	0.032401994	0.068760134
AT2G16500	0.15688518	0.19502535	0.45161086	0.17151062	0.32130525	0.289541	0.29272646	0.26544732	0.15458092	0.08956162	0.13466893	0.04970442	0.17710516
AT2G16505	0.000548571	0.0013585095	0.0	0.0	0.0	0.00050274027	0.0008010614	0.00014482274	0.00048573944	0.0053377924	0.00096296816	0.0	0.0
AT2G16510	1.1388526	1.5410547	0.66676605	0.88958055	1.0391172	1.3480937	0.84204346	1.0790792	1.1238759	0.9986825	1.5495329	1.5275266	0.7095922
AT2G16530	0.17905374	0.009495472	0.053882483	0.0888644	0.05048692	0.09050472	0.07623388	0.041088253	0.1273304	0.06974302	0.020306503	0.059608426	0.107542716
AT2G16570	0.006827345	0.003181665	0.018499259	0.002918684	0.0023733769	0.005096996	0.017650733	0.012233885	0.014986945	0.012008686	0.0023398218	0.01994148	0.0
AT2G16580	0.16274734	0.00559014	0.02287162	0.005522613	0.0	0.13664407	0.013568348	0.018654877	0.012672223	0.0029158508	0.015878666	0.013729623	0.0
AT2G16586	0.24369988	0.28536242	0.24102709	0.25732297	0.30807117	0.14596328	0.45196977	0.313539	0.49456066	0.19454254	0.16023651	0.16465594	0.16905834
AT2G16595	0.019785622	0.024266003	0.02315927	0.053015117	0.055405024	0.030681208	0.057340972	0.032217234	0.029615695	0.014475622	0.0026606123	0.0042099976	0.013631378
AT2G16600	1.1657364	1.3212724	0.80526793	0.8393036	2.1011598	0.83730614	1.4623177	0.93210715	1.075075	1.1505764	0.56914544	1.7636701	2.912157
AT2G16640	0.08814974	0.037252102	0.077883	0.0530436	0.044175502	0.0869761	0.12589766	0.066854574	0.08152411	0.04449826	0.026166866	0.08975107	0.03913046
AT2G16650	0.015535742	0.0048639392	0.007550063	0.0010648085	0.003231163	0.00890113	0.026765317	0.022783875	0.02212953	0.005309445	0.0	0.027136171	0.0
AT2G16660	0.5028142	0.7197789	0.4734148	0.3139333	0.34056562	0.69198424	0.5391915	0.46280444	0.38463238	0.3533478	0.54728144	0.25936767	0.37618318
AT2G16700	0.2145442	0.0041561853	0.23412947	0.023224246	0.33935246	0.030658834	0.02379131	0.01440104	0.020151783	0.023448335	0.08987936	0.0	0.5212058
AT2G16710	0.3364785	0.2755779	0.4939169	0.24549174	0.3434119	0.2747301	0.33938086	0.22791542	0.23040101	0.21771486	1.1261958	0.16556463	0.25792986
AT2G16720	1.1087185	0.39326194	0.2625925	0.64996445	0.29599792	0.48211503	0.25753224	0.37015015	0.501521	0.4019113	1.6053516	0.24617548	0.15090096
AT2G16740	0.0023754397	0.004102621	0.0012008852	0.044445008	1.8090827	0.001869125	0.0031016176	0.005229424	0.05658934	0.06609706	0.6842001	0.057268035	0.38306168
AT2G16750	0.18231082	0.00022235635	0.0	0.004927732	0.004172609	0.006399478	0.0	0.0009156266	0.000585367	0.01121928	0.0	0.0	0.0
AT2G16760	0.040572412	0.10567172	0.010891524	0.011827896	0.0040389346	0.017161444	0.0021946637	0.025222806	0.031277426	0.00039473883	0.014991617	0.0	0.0
AT2G16770	0.02537618	0.043964256	0.023379266	0.008182654	0.05503131	0.018933272	0.028100424	0.021243004	0.030339582	0.032347772	0.018130586	0.06621945	0.0
AT2G16780	0.051844	0.021756161	0.028394196	0.035273507	0.021327257	0.031007534	0.12175924	0.051992957	0.15629974	0.05282394	0.008753602	0.118706144	0.0
AT2G16790	0.639266	0.39934552	0.13018002	0.30839342	0.16802014	0.3641181	0.050608747	0.22120887	0.2672643	0.300926	0.2449846	0.14978254	0.120375305
AT2G16800	0.14807129	0.07554948	0.08970098	0.22826667	0.10735195	0.094201595	0.16792391	0.06396591	0.18178871	0.120613165	0.12868476	0.17771742	0.097237095
AT2G16850	0.016124919	0.00044338516	0.0	0.0014858086	0.010858343	0.002608863	0.0011650204	0.0025810327	0.0	0.003193728	0.0038330564	0.030272841	0.17017432
AT2G16860	0.3311788	0.24584338	0.28151503	0.2960951	0.23788011	0.30429825	0.26988214	0.27266327	0.32381165	0.18000382	0.15649985	0.20922229	0.26455545
AT2G16870	0.0034314045	0.02064321	0.005018483	0.0013257733	0.0047498713	0.002224107	0.001475533	0.010851826	0.0014860724	0.0	0.0	0.0	0.0
AT2G16880	0.018578118	0.007200404	0.026086397	0.016068876	0.0114353765	0.013849837	0.018670842	0.0041117617	0.015909122	0.0121053625	0.0023719377	0.032770906	0.0
AT2G16890	0.012581553	0.006560362	0.002711548	0.026708592	0.006056164	0.00056596095	0.0	0.0	0.030118486	0.00028019305	0.0029824001	0.0	0.0
AT2G16900	0.65903026	0.39233533	1.066128	0.53055567	0.5451815	0.6148653	0.6334848	0.5365897	0.5318436	0.67774284	0.16660565	0.3198147	0.6235554
AT2G16910	0.022958372	0.0031352777	0.0035797672	0.0	0.0	0.0008053147	0.0020766219	0.002599569	0.0007847002	0.00033743578	0.0	0.0	0.0
AT2G16920	0.060449455	0.22627237	0.06279729	0.06289595	0.04107902	0.10085452	0.06301381	0.14912927	0.05720124	0.053451948	0.09163652	0.092379645	0.03540631
AT2G16930	0.1794487	0.2789595	0.14194357	0.19143185	0.14158206	0.16874443	0.24796203	0.18756701	0.19726865	0.15227887	0.15679763	0.3047238	0.24619114
AT2G16940	0.2123487	0.13976097	0.33659485	0.191974	0.14956264	0.20228173	0.35617617	0.18401287	0.25550678	0.15007132	0.09309099	0.21619071	0.22483182
AT2G16950	0.10134753	0.26823312	0.092801675	0.12158752	0.18216415	0.16771479	0.091242746	0.1937573	0.13463002	0.11497874	0.081152	0.21443187	0.09103909
AT2G16970	0.1791486	0.01878599	0.0019619197	0.19042055	0.022112472	0.08212845	0.0021897408	0.07447452	0.18396923	0.054061197	0.01270093	0.028615352	0.025119374
AT2G16980	0.6061786	0.11185271	0.012232814	0.7547994	0.3957408	0.32733557	0.008826994	0.2515491	0.41743305	0.24031496	0.054047912	0.12572394	0.0047921017
AT2G06805	0.012079636	0.0003452493	0.0	0.018494893	0.006395634	0.005744591	0.0	0.0018211758	0.008844748	0.0032770138	0.0031053545	0.0065111993	0.0
AT2G16990	0.0005739751	0.0006436123	0.0	0.0322421	0.02786058	0.0	0.0	0.0	0.03867101	0.015354439	0.013864846	0.029164953	0.010135353
AT2G17010	0.00084303267	0.0011285769	0.0	0.0	0.0	0.00047269493	0.008748582	0.00104478	0.0006626997	0.00047553054	0.0022012752	0.0	0.0
AT2G17020	0.062766396	0.089720234	0.08770844	0.04999421	0.041583262	0.07624424	0.19497201	0.10854637	0.05194725	0.06336842	0.07319955	0.09246728	0.08456146
AT2G17030	0.031715464	0.039527867	0.034658276	0.019833887	0.015247193	0.023750748	0.03609339	0.024659853	0.0191607	0.014329093	0.053443316	0.022728313	0.033458166
AT2G17033	0.0071702306	0.014088562	0.011659706	0.033643514	0.018842895	0.010059651	0.020463288	0.013256897	0.04678928	0.022484947	0.010587652	0.015371831	0.01819487
AT2G17036	0.0009201315	0.0019666802	0.006305111	0.0008611045	0.0	0.0005143493	0.0021961508	0.003401492	0.0008556748	0.0023419822	0.0	0.0	0.0
AT2G17070	0.0053731874	0.08804635	0.02402489	0.014810573	0.014202381	0.016470725	0.13774846	0.11701914	0.011299236	0.015436347	0.03338739	0.008598982	0.008457284
AT2G17080	0.04587641	0.21509016	0.12374543	0.03134047	0.036812685	0.10783021	0.4750371	0.27259547	0.0334486	0.052834585	0.0783287	0.048030056	0.08284353
AT2G17110	0.010842771	0.004182013	0.0229666	0.015832169	0.022099227	0.008002538	0.018288147	0.008147251	0.014696095	0.01751064	0.0035108712	0.0037414914	0.0051808073
AT2G17120	0.3723831	0.0787255	0.1699456	0.20046546	0.2671982	0.23527215	0.30857915	0.5805026	0.31477988	0.53134316	0.036313068	0.2972006	0.10949101
AT2G17130	0.5051831	1.2855523	0.23454896	0.5742541	1.1485333	0.500941	0.29961696	0.7391404	0.59084445	0.5171045	0.2350457	0.52225596	0.44886082
AT2G17140	0.00095701264	0.00014685481	0.002586104	0.0	0.0	0.0024017568	0.0064398763	0.001272908	0.005436646	0.0018204857	0.0	0.0	0.0
AT2G17150	0.015965963	0.010016266	0.016554564	0.009885837	0.021941515	0.027253713	0.021489054	0.016812533	0.014839669	0.011841846	0.0	0.0037586887	0.011143265
AT2G17190	0.26969665	0.3806928	0.23707327	0.26563087	0.29698566	0.22347291	0.23587434	0.28387275	0.27448034	0.21194504	0.3634763	0.24418707	0.36402208
AT2G17200	0.49430087	0.48209214	0.49525365	0.3590012	0.42357928	0.43354926	0.53228724	0.42604262	0.38920188	0.32572016	0.5334306	0.5239901	0.63568866
AT2G17220	0.01617671	0.032316003	0.29539117	0.0039569084	0.0068180766	0.022533257	0.1781331	0.084988266	0.011412181	0.039263338	0.020051863	0.0076622693	0.0
AT2G17230	0.021398054	0.0057645636	0.026185883	0.00067360216	0.0049349633	0.012368618	0.06474701	0.016082687	0.008169226	0.009194156	0.005674579	0.028189389	0.024970531
AT2G17240	0.23719318	0.1382297	0.16058098	0.306972	0.18276852	0.18430333	0.200344	0.11829817	0.45576793	0.28458205	0.13538432	0.34657884	0.0909441
AT2G17250	0.027471388	0.019802146	0.031498693	0.009000322	0.0020804994	0.009966896	0.05632616	0.030060448	0.05164519	0.017184423	0.0011842094	0.056471672	0.011421651
AT2G17260	0.0	0.0	0.0060383542	0.0	0.0	0.0	0.0027920385	0.00040621328	0.0022429847	0.0	0.0	0.0	0.0
AT2G17265	0.16724406	0.10573	0.10261176	0.26968578	0.06518826	0.09233477	0.19671515	0.1010895	0.25651473	0.15855967	0.098395996	0.15474515	0.16967447
AT2G17270	0.0068300767	0.0023635533	0.009521702	0.0048650415	0.016220244	0.012619448	0.011521595	0.007806827	0.017128272	0.008010123	0.0048733423	0.0	0.051542148
AT2G17280	0.041259035	0.13803181	0.5765413	0.059297416	0.08381071	0.042765602	1.3021274	0.4094143	0.04797399	0.05637432	0.035206713	0.029269103	0.109740816
AT2G17290	0.30573934	0.41280064	0.27041215	0.20446968	0.20377247	0.41639766	0.25995362	0.505866	0.18733574	0.33241722	0.11253866	0.22265525	0.22244437
AT2G06835	0.0136468485	0.008608822	0.01263099	0.0044620023	0.0029130892	0.011160251	0.023532964	0.013473835	0.005785867	0.0034121939	0.001769464	0.012004631	0.033109564
AT2G06865	0.00043008686	0.0014759322	0.0032651213	0.0023771378	0.0	0.0038770996	0.0024952018	0.0019904142	0.0016584642	0.0016619174	0.0009983369	0.0	0.0
AT2G17295	0.0004992509	0.00041937505	0.00075545453	0.0021190965	0.0	0.0011518768	0.0023593106	0.0025533221	0.001882672	0.0	0.0	0.0	0.0
AT2G17300	0.26321882	0.16212146	0.30831903	0.06896646	0.02763351	0.25939223	0.18200599	0.19777676	0.10463448	0.13095048	0.27922463	0.1064559	0.14170738
AT2G17320	0.0961734	0.058604993	0.045127127	0.052120194	0.06330346	0.065566376	0.053188045	0.037038803	0.08543754	0.049288075	0.022495674	0.035632752	0.024093317
AT2G17340	0.2912553	0.20281295	0.093989	0.29225084	0.19538134	0.3162996	0.17820343	0.26643106	0.2635732	0.15893191	0.111118086	0.2497008	0.073762074
AT2G17350	0.16732912	0.12739052	0.17325899	0.15501991	0.14057808	0.14249685	0.17796229	0.14114092	0.15995947	0.14810884	0.2114509	0.16857828	0.53557175
AT2G17360	0.7155698	0.8442825	0.75112075	0.68657595	0.74873227	0.472254	1.3657699	0.76983756	1.5579652	0.80691564	0.4762273	1.5243032	0.6659884
AT2G17370	0.1079694	0.09171106	0.056311358	0.0317099	0.047162406	0.08804763	0.10415444	0.14733432	0.056438595	0.041316118	0.045770593	0.049421117	0.0732288
AT2G17380	1.0236082	1.2761977	0.5195959	0.92175156	1.0304632	0.87710106	0.8124132	0.8793255	0.97936934	0.8870649	1.6839089	1.3097469	1.3622311
AT2G17390	0.70823336	0.82767975	0.40420458	0.6835635	0.4795645	0.58455026	0.4798985	0.55054045	0.79184943	0.6872759	0.5314502	0.8452073	0.42798898
AT2G17410	0.071397595	0.034665983	0.11266346	0.045982156	0.062260795	0.05024836	0.14268833	0.07713485	0.050040398	0.035947297	0.041127484	0.06375878	0.067579255
AT2G17420	1.6574161	1.6788253	0.9255336	2.0707967	1.9099787	2.0629666	1.2661765	1.6326135	1.9183595	1.6640218	0.8395575	1.5112227	1.1660215
AT2G17430	0.007953034	0.009220612	0.007687829	0.013402517	0.020352473	0.016038623	0.022677843	0.014615291	0.0052781436	0.014466286	0.0	0.0057932395	0.0
AT2G17440	0.34930724	0.8186967	0.36816818	0.3846968	0.15440647	0.58573604	0.52909666	0.46537793	0.33916196	0.2507128	0.18392883	0.29246894	0.19422159
AT2G17442	0.0059062787	0.0023540186	0.033050787	0.009004521	0.0053654625	0.0077784327	0.024777822	0.009187071	0.0076393248	0.0048453785	0.002547003	0.0	0.011596039
AT2G17450	1.4275728	0.9275537	0.8609823	1.5341061	1.063372	1.353008	1.2006223	1.1005871	1.1344566	0.97206914	0.96883863	0.7898036	1.0457702
AT2G17480	0.08888314	0.007679237	0.24153815	0.21829835	0.04451628	0.1009324	0.12510397	0.050409224	0.054131016	0.06621101	0.012103323	0.02277973	0.0
AT2G17500	0.23274745	1.2112887	0.3407987	0.29119423	0.29311222	0.57637465	0.34367484	1.4276894	0.27063057	0.30100775	0.19732831	0.15041085	0.37170765
AT2G17510	0.027419139	0.010683122	0.053930722	0.040849634	0.007936991	0.021627866	0.037911054	0.024342204	0.03804484	0.026002467	0.0067514903	0.032957297	0.014218898
AT2G17520	0.085139945	0.1505312	0.20378281	0.08876436	0.068591446	0.10437924	0.11204362	0.13990447	0.06731113	0.08360534	0.0667541	0.0636417	0.12411376
AT2G17530	0.08608617	0.21102722	0.115127586	0.06724788	0.043401726	0.09547466	0.14819506	0.13612947	0.08040947	0.068556085	0.21927187	0.11893578	0.18733756
AT2G17540	0.046263874	0.052197725	0.05499841	0.037607756	0.015506405	0.06804554	0.07726268	0.043519076	0.03446813	0.038243175	0.06052796	0.07457929	0.019070987
AT2G17550	0.118900694	0.13505124	0.043411553	0.077702165	0.05512265	0.21045415	0.06982296	0.17046276	0.05843943	0.13521622	0.03226728	0.17237826	0.13210362
AT2G17560	0.83965975	0.96757835	1.0103741	0.71586293	0.7696659	0.81387854	1.5036992	1.0176797	0.9155679	0.7513925	0.9028093	1.136361	1.0917804
AT2G17570	0.08569352	0.12689362	0.13161828	0.090506345	0.10348401	0.0762804	0.12253157	0.12435046	0.079108894	0.09182669	0.017496683	0.09872597	0.04800978
AT2G17580	0.014015623	0.009771145	0.023524048	0.0096126795	0.0033750301	0.018379776	0.026954181	0.024951424	0.025508381	0.015399717	0.0047621042	0.030333288	0.019912817
AT2G17590	0.00046572002	0.011252438	0.0	0.0	0.0	0.0058187963	0.00045882544	0.0019959733	0.0	0.0	0.0	0.0	0.0
AT2G17600	0.0	0.0058587003	0.0	0.0	0.0	0.0	0.0	0.00075695966	0.0	0.002974676	0.0	0.003514156	0.0
AT2G17620	0.0027834736	0.0	0.0	0.0031798154	0.0	0.0022670021	0.016193114	0.009873623	0.0017496037	0.00037982993	0.0	0.021007892	0.025438339
AT2G17630	0.115432836	0.1476348	0.015135712	0.134568	0.09768327	0.079688996	0.058330856	0.11643131	0.2210652	0.12321152	0.12010985	0.3144385	0.10728573
AT2G17640	0.040268213	0.00082912977	0.007402827	0.1136176	0.056545645	0.008080989	0.007725457	0.004473051	0.029854842	0.046555445	0.0	0.0	0.0
AT2G17650	0.0056684106	0.0	0.0	0.0	0.0009091376	0.0018623874	0.0	0.0018694758	6.645398e-05	0.0010555765	0.0	0.0	0.0
